item_id,league,season,date,away,home,away_score,home_score,away_logo,home_logo,final_margin,total_goals,red_cards,lead_changes,came_from_behind,late_drama,is_knockout
soccer-671151,eng.1,2024,2023-11-26 14:00:00+00:00,AVL,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,1,1,0,0
soccer-671157,eng.1,2024,2023-11-26 16:30:00+00:00,MAN,EVE,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,3,3,0,0,0,0,0
soccer-671158,eng.1,2024,2023-11-27 20:00:00+00:00,WOL,FUL,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,5,0,0,0,1,0
soccer-671162,eng.1,2024,2023-12-02 15:00:00+00:00,WOL,ARS,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,3,0,0,0,1,0
soccer-671170,eng.1,2024,2023-12-02 15:00:00+00:00,LTN,BRE,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,4,0,0,0,1,0
soccer-671169,eng.1,2024,2023-12-02 15:00:00+00:00,SHU,BUR,0,5,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,5,5,1,0,0,1,0
soccer-671164,eng.1,2024,2023-12-02 17:30:00+00:00,EVE,NFO,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,1,0,0,0,0,0
soccer-671165,eng.1,2024,2023-12-02 20:00:00+00:00,MAN,NEW,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,1,0,0,0,0,0
soccer-671161,eng.1,2024,2023-12-03 14:00:00+00:00,AVL,BOU,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,4,0,0,1,1,0
soccer-671163,eng.1,2024,2023-12-03 14:00:00+00:00,BHA,CHE,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,5,1,0,0,1,0
soccer-671167,eng.1,2024,2023-12-03 14:00:00+00:00,FUL,LIV,3,4,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,1,7,0,2,1,1,0
soccer-671168,eng.1,2024,2023-12-03 14:00:00+00:00,CRY,WHU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0,2,0,0,1,0,0
soccer-671166,eng.1,2024,2023-12-03 16:30:00+00:00,TOT,MNC,3,3,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0,6,0,1,1,1,0
soccer-671177,eng.1,2024,2023-12-05 19:30:00+00:00,BUR,WOL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,1,0,0,0,0,0
soccer-671175,eng.1,2024,2023-12-05 20:15:00+00:00,ARS,LTN,4,3,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,1,7,0,2,1,1,0
soccer-671171,eng.1,2024,2023-12-06 19:30:00+00:00,BRE,BHA,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,3,0,1,1,0,0
soccer-671179,eng.1,2024,2023-12-06 19:30:00+00:00,BOU,CRY,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,2,2,0,0,0,1,0
soccer-671178,eng.1,2024,2023-12-06 19:30:00+00:00,NFO,FUL,0,5,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,5,5,0,0,0,1,0
soccer-671172,eng.1,2024,2023-12-06 19:30:00+00:00,LIV,SHU,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,2,2,0,0,0,1,0
soccer-671173,eng.1,2024,2023-12-06 20:15:00+00:00,MNC,AVL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,1,0,0,0,0,0
soccer-671180,eng.1,2024,2023-12-06 20:15:00+00:00,CHE,MAN,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,3,0,0,0,0,0
soccer-671174,eng.1,2024,2023-12-07 19:30:00+00:00,NEW,EVE,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,3,3,0,0,0,1,0
soccer-671176,eng.1,2024,2023-12-07 20:15:00+00:00,WHU,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,1,1,0,0
soccer-671182,eng.1,2024,2023-12-09 12:30:00+00:00,LIV,CRY,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1,3,1,1,1,1,0
soccer-671181,eng.1,2024,2023-12-09 15:00:00+00:00,BUR,BHA,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,2,0,0,1,0,0
soccer-671184,eng.1,2024,2023-12-09 15:00:00+00:00,BOU,MAN,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,3,3,0,0,0,0,0
soccer-671183,eng.1,2024,2023-12-09 15:00:00+00:00,BRE,SHU,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,1,1,0,0,0,0,0
soccer-671186,eng.1,2024,2023-12-09 15:00:00+00:00,NFO,WOL,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,0,2,0,0,1,0,0
soccer-671188,eng.1,2024,2023-12-09 17:30:00+00:00,ARS,AVL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,1,0,0,0,0,0
soccer-671190,eng.1,2024,2023-12-10 14:00:00+00:00,CHE,EVE,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,2,2,0,0,0,1,0
soccer-671187,eng.1,2024,2023-12-10 14:00:00+00:00,WHU,FUL,0,5,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,5,5,0,0,0,1,0
soccer-671185,eng.1,2024,2023-12-10 14:00:00+00:00,MNC,LTN,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,1,3,0,1,1,0,0
soccer-671189,eng.1,2024,2023-12-10 16:30:00+00:00,NEW,TOT,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,3,5,0,0,0,1,0
soccer-671197,eng.1,2024,2023-12-15 20:00:00+00:00,TOT,NFO,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,2,2,1,0,0,0,0
soccer-671191,eng.1,2024,2023-12-16 15:00:00+00:00,SHU,CHE,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,2,2,0,0,0,0,0
soccer-671199,eng.1,2024,2023-12-16 15:00:00+00:00,CRY,MNC,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0,4,0,0,1,1,0
soccer-671198,eng.1,2024,2023-12-16 15:00:00+00:00,FUL,NEW,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,3,3,1,0,0,1,0
soccer-671192,eng.1,2024,2023-12-16 17:30:00+00:00,EVE,BUR,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,2,2,0,0,0,0,0
soccer-671200,eng.1,2024,2023-12-17 14:00:00+00:00,BHA,ARS,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,2,0,0,0,1,0
soccer-671193,eng.1,2024,2023-12-17 14:00:00+00:00,AVL,BRE,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,3,2,1,1,1,0
soccer-671196,eng.1,2024,2023-12-17 14:00:00+00:00,WOL,WHU,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,3,3,0,0,0,0,0
soccer-671195,eng.1,2024,2023-12-17 16:30:00+00:00,MAN,LIV,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0,0,1,0,0,0,0
soccer-671208,eng.1,2024,2023-12-21 20:00:00+00:00,BHA,CRY,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,2,0,0,1,1,0
soccer-671209,eng.1,2024,2023-12-22 20:00:00+00:00,SHU,AVL,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0,2,0,0,1,1,0
soccer-671206,eng.1,2024,2023-12-23 12:30:00+00:00,MAN,WHU,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,2,0,0,0,0,0
soccer-671210,eng.1,2024,2023-12-23 15:00:00+00:00,BUR,FUL,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,2,2,0,0,0,0,0
soccer-671202,eng.1,2024,2023-12-23 15:00:00+00:00,NEW,LTN,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,1,1,0,0,0,0,0
soccer-671204,eng.1,2024,2023-12-23 15:00:00+00:00,BOU,NFO,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,5,1,1,1,1,0
soccer-671205,eng.1,2024,2023-12-23 15:00:00+00:00,EVE,TOT,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,0,0,1,0
soccer-671201,eng.1,2024,2023-12-23 17:30:00+00:00,ARS,LIV,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0,2,0,0,1,0,0
soccer-671207,eng.1,2024,2023-12-24 13:00:00+00:00,CHE,WOL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,3,0,0,0,1,0
soccer-671216,eng.1,2024,2023-12-26 12:30:00+00:00,NFO,NEW,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,2,4,0,1,1,0,0
soccer-671219,eng.1,2024,2023-12-26 15:00:00+00:00,FUL,BOU,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,3,3,0,0,0,1,0
soccer-671217,eng.1,2024,2023-12-26 15:00:00+00:00,LTN,SHU,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,1,5,0,2,1,1,0
soccer-671212,eng.1,2024,2023-12-26 17:30:00+00:00,LIV,BUR,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,2,2,0,0,0,1,0
soccer-671215,eng.1,2024,2023-12-26 20:00:00+00:00,AVL,MAN,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,5,0,1,1,1,0
soccer-671220,eng.1,2024,2023-12-27 19:30:00+00:00,WOL,BRE,4,1,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,3,5,0,0,0,0,0
soccer-671213,eng.1,2024,2023-12-27 19:30:00+00:00,CRY,CHE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,0,0,0,1,0
soccer-671214,eng.1,2024,2023-12-27 20:15:00+00:00,MNC,EVE,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,2,4,0,1,1,1,0
soccer-671211,eng.1,2024,2023-12-28 19:30:00+00:00,TOT,BHA,2,4,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,2,6,0,0,0,1,0
soccer-671218,eng.1,2024,2023-12-28 20:15:00+00:00,WHU,ARS,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,2,0,0,0,0,0
soccer-671228,eng.1,2024,2023-12-30 12:30:00+00:00,CHE,LTN,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,1,5,0,0,0,1,0
soccer-671227,eng.1,2024,2023-12-30 15:00:00+00:00,BUR,AVL,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,5,1,0,0,1,0
soccer-671226,eng.1,2024,2023-12-30 15:00:00+00:00,BRE,CRY,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,2,4,0,1,1,0,0
soccer-671225,eng.1,2024,2023-12-30 15:00:00+00:00,SHU,MNC,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,2,2,0,0,0,0,0
soccer-671222,eng.1,2024,2023-12-30 15:00:00+00:00,EVE,WOL,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,3,3,0,0,0,0,0
soccer-671230,eng.1,2024,2023-12-30 17:30:00+00:00,MAN,NFO,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,3,0,0,0,1,0
soccer-671221,eng.1,2024,2023-12-31 14:00:00+00:00,ARS,FUL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,3,0,1,1,0,0
soccer-671224,eng.1,2024,2023-12-31 14:00:00+00:00,BOU,TOT,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,2,4,0,0,0,1,0
soccer-671229,eng.1,2024,2024-01-01 20:00:00+00:00,NEW,LIV,2,4,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,6,0,0,0,1,0
soccer-671223,eng.1,2024,2024-01-02 19:30:00+00:00,BHA,WHU,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0,0,0,0,0,0,0
soccer-671235,eng.1,2024,2024-01-12 19:45:00+00:00,LTN,BUR,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0,2,0,0,1,1,0
soccer-671236,eng.1,2024,2024-01-13 12:30:00+00:00,FUL,CHE,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,1,0,0,0,0,0
soccer-671239,eng.1,2024,2024-01-13 17:30:00+00:00,MNC,NEW,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,5,0,2,1,1,0
soccer-671237,eng.1,2024,2024-01-14 14:00:00+00:00,AVL,EVE,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,0,0,0,0,0,0
soccer-671238,eng.1,2024,2024-01-14 16:30:00+00:00,TOT,MAN,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0,4,0,0,1,0,0
soccer-671231,eng.1,2024,2024-01-20 12:30:00+00:00,CRY,ARS,0,5,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,5,5,0,0,0,1,0
soccer-671233,eng.1,2024,2024-01-20 17:30:00+00:00,NFO,BRE,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,5,0,1,1,0,0
soccer-671240,eng.1,2024,2024-01-21 14:00:00+00:00,WHU,SHU,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0,4,2,0,1,1,0
soccer-671232,eng.1,2024,2024-01-21 16:30:00+00:00,LIV,BOU,4,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,4,4,0,0,0,1,0
soccer-671234,eng.1,2024,2024-01-22 19:45:00+00:00,WOL,BHA,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,0,0,0,0,0,0
soccer-671245,eng.1,2024,2024-01-30 19:30:00+00:00,ARS,NFO,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,3,0,0,0,1,0
soccer-671244,eng.1,2024,2024-01-30 19:45:00+00:00,EVE,FUL,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0,0,0,0,0,0,0
soccer-671247,eng.1,2024,2024-01-30 19:45:00+00:00,BHA,LTN,0,4,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,4,4,0,0,0,0,0
soccer-671248,eng.1,2024,2024-01-30 20:00:00+00:00,SHU,CRY,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1,5,0,1,1,0,0
soccer-671241,eng.1,2024,2024-01-30 20:15:00+00:00,NEW,AVL,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,2,4,0,0,0,0,0
soccer-671250,eng.1,2024,2024-01-31 19:30:00+00:00,BUR,MNC,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,2,4,0,0,0,1,0
soccer-671243,eng.1,2024,2024-01-31 19:30:00+00:00,BRE,TOT,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,5,0,1,1,0,0
soccer-671249,eng.1,2024,2024-01-31 20:15:00+00:00,CHE,LIV,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,3,5,0,0,0,0,0
soccer-671242,eng.1,2024,2024-02-01 19:30:00+00:00,BOU,WHU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0,2,0,0,1,0,0
soccer-671246,eng.1,2024,2024-02-01 20:15:00+00:00,MAN,WOL,4,3,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,7,0,0,0,1,0
soccer-671253,eng.1,2024,2024-02-03 12:30:00+00:00,TOT,EVE,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,4,0,0,1,1,0
soccer-671256,eng.1,2024,2024-02-03 15:00:00+00:00,CRY,BHA,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,3,5,0,0,0,1,0
soccer-671260,eng.1,2024,2024-02-03 15:00:00+00:00,FUL,BUR,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0,4,0,0,1,1,0
soccer-671251,eng.1,2024,2024-02-03 15:00:00+00:00,LTN,NEW,4,4,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,8,0,1,1,0,0
soccer-671255,eng.1,2024,2024-02-03 17:30:00+00:00,AVL,SHU,5,0,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,5,5,0,0,0,0,0
soccer-671258,eng.1,2024,2024-02-04 14:00:00+00:00,NFO,BOU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,2,1,0,1,0,0
soccer-671254,eng.1,2024,2024-02-04 14:00:00+00:00,WOL,CHE,4,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,2,6,0,1,1,1,0
soccer-671252,eng.1,2024,2024-02-04 14:00:00+00:00,WHU,MAN,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,3,3,0,0,0,1,0
soccer-671259,eng.1,2024,2024-02-04 16:30:00+00:00,LIV,ARS,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,4,1,0,0,1,0
soccer-671257,eng.1,2024,2024-02-05 20:00:00+00:00,MNC,BRE,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,4,0,1,1,0,0
soccer-671264,eng.1,2024,2024-02-10 12:30:00+00:00,EVE,MNC,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,2,2,0,0,0,1,0
soccer-671268,eng.1,2024,2024-02-10 15:00:00+00:00,BOU,FUL,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,2,4,0,0,0,0,0
soccer-671269,eng.1,2024,2024-02-10 15:00:00+00:00,BUR,LIV,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,4,0,0,0,0,0
soccer-671270,eng.1,2024,2024-02-10 15:00:00+00:00,SHU,LTN,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,2,4,0,0,0,0,0
soccer-671262,eng.1,2024,2024-02-10 15:00:00+00:00,BHA,TOT,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,1,1,1,0
soccer-671265,eng.1,2024,2024-02-10 15:00:00+00:00,BRE,WOL,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,2,0,0,0,0,0
soccer-671263,eng.1,2024,2024-02-10 17:30:00+00:00,NEW,NFO,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,5,0,0,0,0,0
soccer-671261,eng.1,2024,2024-02-11 14:00:00+00:00,ARS,WHU,6,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,6,6,0,0,0,0,0
soccer-671266,eng.1,2024,2024-02-11 16:30:00+00:00,MAN,AVL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,3,0,0,0,1,0
soccer-671267,eng.1,2024,2024-02-12 20:00:00+00:00,CHE,CRY,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,2,4,0,1,1,1,0
soccer-671279,eng.1,2024,2024-02-17 12:30:00+00:00,LIV,BRE,4,1,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,3,5,0,0,0,1,0
soccer-671280,eng.1,2024,2024-02-17 15:00:00+00:00,ARS,BUR,5,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,5,5,0,0,0,0,0
soccer-671271,eng.1,2024,2024-02-17 15:00:00+00:00,AVL,FUL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,3,0,0,0,0,0
soccer-671274,eng.1,2024,2024-02-17 15:00:00+00:00,BOU,NEW,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,4,0,0,1,1,0
soccer-671275,eng.1,2024,2024-02-17 15:00:00+00:00,WHU,NFO,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,2,2,1,0,0,1,0
soccer-671277,eng.1,2024,2024-02-17 15:00:00+00:00,WOL,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,0,0,0,0
soccer-671273,eng.1,2024,2024-02-17 17:30:00+00:00,CHE,MNC,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0,2,0,0,1,1,0
soccer-671276,eng.1,2024,2024-02-18 14:00:00+00:00,BHA,SHU,5,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,5,5,1,0,0,1,0
soccer-671278,eng.1,2024,2024-02-18 16:30:00+00:00,MAN,LTN,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,1,3,0,0,0,0,0
